HBA,HBD,T(K),Density (kg/m3),rate_HBA,rate_HBD,HBA_SMILES,HBD_SMILES,Split
Choline chloride,Phenol,318.2,1084.3,1,2,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,293.2,1094.8,1,3,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,298.2,1092.1000000000001,1,3,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,303.2,1089.0,1,3,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,308.2,1085.8000000000002,1,3,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Test
Choline chloride,Phenol,313.2,1082.8999999999999,1,3,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,318.2,1079.5,1,3,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,293.2,1091.8000000000002,1,4,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,298.2,1089.3,1,4,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,303.2,1086.0,1,4,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,308.2,1081.9,1,4,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Test
Choline chloride,Phenol,313.2,1079.5,1,4,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,318.2,1076.3,1,4,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,293.2,1089.8000000000002,1,5,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,298.2,1087.0,1,5,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Test
Choline chloride,Phenol,303.2,1083.8000000000002,1,5,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,308.2,1080.3,1,5,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Test
Choline chloride,Phenol,313.2,1076.1000000000001,1,5,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,318.2,1073.6000000000001,1,5,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,293.2,1088.5,1,6,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,298.2,1085.2,1,6,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,303.2,1081.8000000000002,1,6,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,308.2,1078.2,1,6,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,313.2,1074.5,1,6,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Train
Choline chloride,Phenol,318.2,1071.7,1,6,[Cl-].C[N+](C)(C)CCO,Oc1ccccc1,Test
Choline chloride,p-Toluenesulfonic acid,303.15,1207.4,1,1,[Cl-].C[N+](C)(C)CCO,Cc1ccc(cc1)[S](O)(=O)=O,Train
Choline chloride,Tartaric acid,296.15,1260.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(C(O)C(O)=O)C(O)=O,Train
Choline chloride,Tartaric acid,303.15,1273.5,2,1,[Cl-].C[N+](C)(C)CCO,OC(C(O)C(O)=O)C(O)=O,Test
Choline chloride,Triethylene glycol,303.15,1125.3999999999999,1,2,[Cl-].C[N+](C)(C)CCO,OCCOCCOCCO,Train
Choline chloride,Triethylene glycol,313.15,1118.9,1,2,[Cl-].C[N+](C)(C)CCO,OCCOCCOCCO,Train
Choline chloride,Triethylene glycol,323.15,1112.5,1,2,[Cl-].C[N+](C)(C)CCO,OCCOCCOCCO,Test
Choline chloride,Triethylene glycol,333.15,1106.2,1,2,[Cl-].C[N+](C)(C)CCO,OCCOCCOCCO,Train
Choline chloride,Triethylene glycol,343.15,1099.8000000000002,1,2,[Cl-].C[N+](C)(C)CCO,OCCOCCOCCO,Train
Choline chloride,Triethylene glycol,353.15,1093.5,1,2,[Cl-].C[N+](C)(C)CCO,OCCOCCOCCO,Train
Choline chloride,Triethylene glycol,303.15,1120.2,1,4,[Cl-].C[N+](C)(C)CCO,OCCOCCOCCO,Train
Choline chloride,Urea,303.15,1187.8999999999999,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Train
Choline chloride,Urea,298.15,1197.8999999999999,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Train
Choline chloride,Urea,303.15,1195.2,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Test
Choline chloride,Urea,308.15,1192.6000000000001,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Train
Choline chloride,Urea,313.15,1190.0,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Train
Choline chloride,Urea,318.15,1187.4,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Train
Choline chloride,Urea,323.15,1184.8000000000002,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Train
Choline chloride,Urea,328.15,1182.1999999999998,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Train
Choline chloride,Urea,333.15,1179.6,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Train
Choline chloride,Urea,338.15,1177.0,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Train
Choline chloride,Urea,343.15,1174.4,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Train
Choline chloride,Urea,348.15,1171.8,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Test
Choline chloride,Urea,353.15,1169.2,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Train
Choline chloride,Urea,293.15,1200.1,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Test
Choline chloride,Urea,303.15,1194.5,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Train
Choline chloride,Urea,313.15,1188.7,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Test
Choline chloride,Urea,323.15,1183.1000000000001,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Train
Choline chloride,Urea,333.15,1177.3,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Train
Choline chloride,Urea,343.15,1170.8,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Train
Choline chloride,Urea,353.15,1163.5,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Train
Choline chloride,Urea,363.15,1155.4,1,2,[Cl-].C[N+](C)(C)CCO,NC(N)=O,Train
Choline chloride,Xylitol,303.15,1244.5,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@H](O)[C@@H](O)CO,Train
Citric acid,D-Glucose,296.15,1450.0,1,1,OC(=O)CC(O)(CC(O)=O)C(O)=O,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
D-Glucose,Tartaric acid,296.15,1450.0,1,1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,OC(C(O)C(O)=O)C(O)=O,Train
Diethylamine hydrochloride,Guaiacol,293.15,1095.3999999999999,1,3,Cl.CCNCC,COc1ccccc1O,Train
Diethylamine hydrochloride,Guaiacol,303.15,1093.1,1,3,Cl.CCNCC,COc1ccccc1O,Train
Diethylamine hydrochloride,Guaiacol,313.15,1083.7,1,3,Cl.CCNCC,COc1ccccc1O,Train
Diethylamine hydrochloride,Guaiacol,323.15,1075.8000000000002,1,3,Cl.CCNCC,COc1ccccc1O,Train
Diethylamine hydrochloride,Guaiacol,293.15,1102.4,1,4,Cl.CCNCC,COc1ccccc1O,Train
Diethylamine hydrochloride,Guaiacol,303.15,1098.3,1,4,Cl.CCNCC,COc1ccccc1O,Test
Diethylamine hydrochloride,Guaiacol,313.15,1089.8000000000002,1,4,Cl.CCNCC,COc1ccccc1O,Train
Diethylamine hydrochloride,Guaiacol,323.15,1084.1000000000001,1,4,Cl.CCNCC,COc1ccccc1O,Train
Diethylamine hydrochloride,Guaiacol,293.15,1106.1000000000001,1,5,Cl.CCNCC,COc1ccccc1O,Train
Diethylamine hydrochloride,Guaiacol,303.15,1103.5,1,5,Cl.CCNCC,COc1ccccc1O,Test
Diethylamine hydrochloride,Guaiacol,313.15,1093.6999999999998,1,5,Cl.CCNCC,COc1ccccc1O,Train
Diethylamine hydrochloride,Guaiacol,323.15,1083.5,1,5,Cl.CCNCC,COc1ccccc1O,Train
L-proline,Lactic acid,293.15,1265.1,1,1,OC(=O)[C@@H]1CCCN1,CC(O)C(O)=O,Train
L-proline,Lactic acid,298.15,1262.6,1,1,OC(=O)[C@@H]1CCCN1,CC(O)C(O)=O,Train
L-proline,Lactic acid,303.15,1258.1,1,1,OC(=O)[C@@H]1CCCN1,CC(O)C(O)=O,Train
L-proline,Lactic acid,308.15,1254.6,1,1,OC(=O)[C@@H]1CCCN1,CC(O)C(O)=O,Test
L-proline,Lactic acid,313.15,1251.1000000000001,1,1,OC(=O)[C@@H]1CCCN1,CC(O)C(O)=O,Test
L-proline,Lactic acid,318.15,1247.6000000000001,1,1,OC(=O)[C@@H]1CCCN1,CC(O)C(O)=O,Train
L-proline,Lactic acid,323.15,1244.0,1,1,OC(=O)[C@@H]1CCCN1,CC(O)C(O)=O,Train
L-proline,Lactic acid,328.15,1240.5,1,1,OC(=O)[C@@H]1CCCN1,CC(O)C(O)=O,Test
L-proline,Lactic acid,333.15,1237.0,1,1,OC(=O)[C@@H]1CCCN1,CC(O)C(O)=O,Train
L-proline,Lactic acid,338.15,1233.6000000000001,1,1,OC(=O)[C@@H]1CCCN1,CC(O)C(O)=O,Train
L-proline,Lactic acid,343.15,1230.1,1,1,OC(=O)[C@@H]1CCCN1,CC(O)C(O)=O,Train
L-proline,Levulinic acid,293.15,1201.0,1,2,OC(=O)[C@@H]1CCCN1,CC(=O)CCC(O)=O,Train
L-proline,Levulinic acid,298.15,1197.3,1,2,OC(=O)[C@@H]1CCCN1,CC(=O)CCC(O)=O,Train
L-proline,Levulinic acid,303.15,1193.5,1,2,OC(=O)[C@@H]1CCCN1,CC(=O)CCC(O)=O,Train
L-proline,Levulinic acid,308.15,1189.8,1,2,OC(=O)[C@@H]1CCCN1,CC(=O)CCC(O)=O,Test
L-proline,Levulinic acid,313.15,1186.0,1,2,OC(=O)[C@@H]1CCCN1,CC(=O)CCC(O)=O,Test
L-proline,Levulinic acid,318.15,1182.3999999999999,1,2,OC(=O)[C@@H]1CCCN1,CC(=O)CCC(O)=O,Train
L-proline,Levulinic acid,323.15,1178.7,1,2,OC(=O)[C@@H]1CCCN1,CC(=O)CCC(O)=O,Train
L-proline,Levulinic acid,328.15,1175.0,1,2,OC(=O)[C@@H]1CCCN1,CC(=O)CCC(O)=O,Test
L-proline,Levulinic acid,333.15,1171.3,1,2,OC(=O)[C@@H]1CCCN1,CC(=O)CCC(O)=O,Test
L-proline,Levulinic acid,338.15,1167.7,1,2,OC(=O)[C@@H]1CCCN1,CC(=O)CCC(O)=O,Train
L-proline,Levulinic acid,343.15,1164.0,1,2,OC(=O)[C@@H]1CCCN1,CC(=O)CCC(O)=O,Test
Methyl triphenylphosphonium bromide,Ethylene glycol,298.15,1250.1,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Test
Methyl triphenylphosphonium bromide,Ethylene glycol,303.15,1242.3999999999999,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,308.15,1243.2,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,313.15,1239.8,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,318.15,1236.3,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,323.15,1232.3999999999999,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,328.15,1229.3,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Test
Methyl triphenylphosphonium bromide,Ethylene glycol,333.15,1226.0,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,338.15,1222.3,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,343.15,1218.8000000000002,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,348.15,1215.3,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,353.15,1211.9,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Test
Methyl triphenylphosphonium bromide,Ethylene glycol,358.15,1208.3,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,363.15,1204.5,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,368.15,1201.3,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,298.15,1232.6,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,308.15,1225.6,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,318.15,1218.5,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,328.15,1211.4,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,338.15,1204.3,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,348.15,1197.2,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,358.15,1190.0,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,298.15,1232.6,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Test
Methyl triphenylphosphonium bromide,Ethylene glycol,303.15,1229.0,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,308.15,1225.6,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,313.15,1222.0,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,318.15,1218.5,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,323.15,1215.1000000000001,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,328.15,1211.4,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,333.15,1207.8999999999999,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Test
Methyl triphenylphosphonium bromide,Ethylene glycol,338.15,1204.3,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,343.15,1200.9,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,348.15,1197.2,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,353.15,1193.6,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Test
Methyl triphenylphosphonium bromide,Ethylene glycol,358.15,1190.0,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,363.15,1186.3999999999999,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,368.15,1182.8000000000002,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,298.15,1219.5,1,5.25,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,303.15,1216.3,1,5.25,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,308.15,1212.3999999999999,1,5.25,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Test
Methyl triphenylphosphonium bromide,Ethylene glycol,313.15,1208.6,1,5.25,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,318.15,1205.2,1,5.25,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,323.15,1202.0,1,5.25,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,328.15,1198.0,1,5.25,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,333.15,1194.7,1,5.25,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,338.15,1190.7,1,5.25,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,343.15,1187.0,1,5.25,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,348.15,1183.4,1,5.25,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,353.15,1179.2,1,5.25,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,358.15,1176.1,1,5.25,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,363.15,1172.3,1,5.25,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Ethylene glycol,368.15,1168.8,1,5.25,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCO,Train
Methyl triphenylphosphonium bromide,Glycerol,298.15,1289.9,1,1.75,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,308.15,1283.0,1,1.75,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,318.15,1275.9,1,1.75,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Test
Methyl triphenylphosphonium bromide,Glycerol,328.15,1268.8,1,1.75,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Test
Methyl triphenylphosphonium bromide,Glycerol,338.15,1261.9,1,1.75,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,348.15,1255.0,1,1.75,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,358.15,1248.0,1,1.75,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,298.15,1306.4,1,2.03,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,303.15,1303.0,1,2.03,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,308.15,1299.0,1,2.03,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,313.15,1295.1999999999998,1,2.03,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,318.15,1292.0,1,2.03,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,323.15,1288.6,1,2.03,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,328.15,1285.1,1,2.03,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,333.15,1281.7,1,2.03,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,338.15,1278.2,1,2.03,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,343.15,1274.8999999999999,1,2.03,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,348.15,1271.5,1,2.03,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,353.15,1268.2,1,2.03,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,358.15,1264.8,1,2.03,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,363.15,1261.5,1,2.03,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,368.15,1258.1,1,2.03,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,298.15,1297.6000000000001,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,303.15,1294.5,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,308.15,1290.6,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,313.15,1287.0,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Test
Methyl triphenylphosphonium bromide,Glycerol,318.15,1283.6000000000001,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Test
Methyl triphenylphosphonium bromide,Glycerol,323.15,1280.8999999999999,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,328.15,1276.6,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,333.15,1273.6000000000001,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,338.15,1269.6000000000001,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,343.15,1266.0,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Test
Methyl triphenylphosphonium bromide,Glycerol,348.15,1262.6,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,353.15,1259.3000000000002,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,358.15,1255.6000000000001,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,363.15,1252.3999999999999,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,368.15,1248.6,1,3,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,298.15,1288.8999999999999,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,303.15,1285.5,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,308.15,1281.7,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Test
Methyl triphenylphosphonium bromide,Glycerol,313.15,1278.0,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Test
Methyl triphenylphosphonium bromide,Glycerol,318.15,1274.5,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,323.15,1271.0,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,328.15,1267.3000000000002,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,333.15,1263.4,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,338.15,1260.1,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
